   0.0000      0.96893E+08  0.33595E+08  0.27945E+09   0.0000    
  0.11574E-04  0.19218E+09  0.86252E+08  0.42821E+09   0.0000    
  0.23148E-04  0.17389E+09  0.96021E+08  0.31489E+09   0.0000    
  0.34722E-04  0.11288E+09  0.60180E+08  0.21175E+09   0.0000    
  0.46296E-04  0.95550E+08  0.50795E+08  0.17974E+09   0.0000    
  0.57870E-04  0.86525E+08  0.45323E+08  0.16518E+09   0.0000    
  0.69444E-04  0.19252E+08  0.33918E+07  0.10927E+09   0.0000    
  0.81019E-04   44418.       11600.      0.17008E+06   0.0000    
  0.92593E-04   10863.       4413.4       26738.       0.0000    
  0.10417E-03   8697.5       4191.5       18048.       0.0000    
  0.11574E-03   9307.9       4124.9       21003.       0.0000    
  0.12731E-03   6197.2       4042.3       9500.8       0.0000    
  0.13889E-03   3638.6       1986.1       6665.9       0.0000    
  0.15046E-03   3999.6       2145.7       7455.3       0.0000    
  0.16204E-03   3889.5       2063.6       7331.0       0.0000    
  0.17361E-03   4313.1       2299.1       8091.5       0.0000    
  0.18519E-03   4486.5       2541.0       7921.8       0.0000    
  0.19676E-03   5121.6       1733.6       15131.       0.0000    
  0.20833E-03   4140.9       2154.9       7957.1       0.0000    
  0.21991E-03   4247.2       2518.1       7163.8       0.0000    
  0.23148E-03   2104.1       1295.4       3417.5       0.0000    
  0.24306E-03   1887.2       1163.8       3060.0       0.0000    
  0.25463E-03   1771.8       919.96       3412.6       0.0000    
  0.26620E-03   1347.9       821.38       2211.9       0.0000    
  0.27778E-03   1334.5       777.07       2291.7       0.0000    
  0.28935E-03   961.74       236.51       3910.8       0.0000    
  0.30093E-03   1207.7       820.96       1776.7       0.0000    
  0.31250E-03   1273.5       647.04       2506.6       0.0000    
  0.32407E-03   1382.9       727.06       2630.3       0.0000    
  0.33565E-03   846.34       384.76       1861.7       0.0000    
  0.34722E-03   960.63       466.23       1979.3       0.0000    
  0.35880E-03   897.75       305.20       2640.7       0.0000    
  0.37037E-03   951.83       613.59       1476.5       0.0000    
  0.38194E-03   1100.0       746.23       1621.5       0.0000    
  0.39352E-03   1099.6       714.39       1692.7       0.0000    
  0.40509E-03   1217.8       510.05       2907.6       0.0000    
  0.41667E-03   1274.0       838.42       1935.9       0.0000    
  0.42824E-03   1286.0       632.00       2616.7       0.0000    
  0.43981E-03   943.72       402.58       2212.3       0.0000    
  0.45139E-03   1163.0       527.06       2566.1       0.0000    
  0.46296E-03   1152.9       732.73       1814.0       0.0000    
  0.47454E-03   1706.2       976.70       2980.5       0.0000    
  0.48611E-03   1610.7       474.07       5472.4       0.0000    
  0.49769E-03   1849.7       1147.9       2980.6       0.0000    
  0.50926E-03   1764.4       561.97       5539.8       0.0000    
  0.52083E-03   1950.5       447.31       8505.4       0.0000    
  0.53241E-03   1930.5       857.48       4346.4       0.0000    
  0.54398E-03   2079.1       1319.8       3275.2       0.0000    
  0.55556E-03   2011.7       876.43       4617.4       0.0000    
  0.56713E-03   1785.1       1117.6       2851.3       0.0000    
  0.57870E-03   1374.9       945.71       1998.9       0.0000    
  0.59028E-03   2120.3       853.51       5267.5       0.0000    
  0.60185E-03   1969.8       816.44       4752.6       0.0000    
  0.61343E-03   1914.8       1101.7       3328.0       0.0000    
  0.62500E-03   1909.7       767.68       4750.7       0.0000    
  0.63657E-03   1748.2       885.92       3449.5       0.0000    
  0.64815E-03   1691.3       1028.3       2781.8       0.0000    
  0.65972E-03   1323.5       735.14       2382.7       0.0000    
  0.67130E-03   804.08       414.48       1559.9       0.0000    
  0.68287E-03   742.25       485.26       1135.3       0.0000    
  0.69444E-03   643.15       369.97       1118.1       0.0000    
  0.70602E-03   709.60       287.40       1752.0       0.0000    
  0.71759E-03   504.76       287.51       886.18       0.0000    
  0.72917E-03   669.62       424.29       1056.8       0.0000    
  0.74074E-03   1206.6       600.04       2426.1       0.0000    
  0.75231E-03   1210.2       586.44       2497.4       0.0000    
  0.76389E-03   1386.7       477.88       4023.8       0.0000    
  0.77546E-03   1371.9       174.94       10758.       0.0000    
  0.78704E-03   1476.9       347.96       6268.9       0.0000    
  0.79861E-03   1529.7       726.81       3219.4       0.0000    
  0.81019E-03   1268.5       833.06       1931.5       0.0000    
  0.82176E-03   1144.4       838.19       1562.4       0.0000    
  0.83333E-03   968.91       523.70       1792.6       0.0000    
  0.84491E-03   819.40       364.33       1842.9       0.0000    
  0.85648E-03   891.03       551.11       1440.6       0.0000    
  0.86806E-03   902.06       402.00       2024.1       0.0000    
  0.87963E-03   1034.2       579.04       1847.1       0.0000    
