   0.0000       373.43       188.16       741.15      0.38620E-03
  0.65013E-06   682.37       464.51       1002.4      0.74154    
  0.13003E-05   7231.4       1612.4       32433.       3.5884    
  0.19504E-05   873.69       249.19       3063.3       2.0465    
  0.26005E-05   1247.4       171.01       9099.2      0.17789    
  0.32506E-05   1327.6       707.28       2492.0      0.15647    
  0.39008E-05   1236.6       571.15       2677.2      0.82735    
  0.45509E-05   1807.7       1042.1       3135.9      0.62657    
  0.52010E-05   2407.8       1395.9       4153.2      0.16366    
  0.58511E-05   2977.5       1723.6       5143.5       2.0015    
  0.65013E-05   3129.4       1227.5       7978.0       1.8597    
  0.71514E-05   3034.8       1218.1       7561.0      0.31882    
  0.78015E-05   3043.8       591.94       15652.      0.39175    
  0.84517E-05   2690.2       1120.1       6461.3       1.2207    
  0.91018E-05   3626.3       2804.4       4689.0      0.64089    
  0.97519E-05   3506.6       1744.3       7049.3       2.3074    
  0.10402E-04   80893.       56291.      0.11625E+06   9.3007    
  0.11052E-04   2811.6       1862.5       4244.5       2.9645    
  0.11702E-04   2499.9       868.94       7192.3      0.24599    
  0.12352E-04   2696.5       1366.9       5319.4      0.35695    
  0.13003E-04   2223.9       983.33       5029.8      0.34271    
  0.13653E-04   1811.5       1066.3       3077.4      0.15090    
  0.14303E-04   1477.3       1036.4       2105.6       1.3433    
  0.14953E-04   1870.0       1327.5       2634.1       2.8160    
  0.15603E-04   1415.2       844.58       2371.3      0.36616    
  0.16253E-04   1504.9       600.52       3771.4      0.56732    
  0.16903E-04   1295.4       673.34       2492.3      0.87108    
  0.17553E-04   1351.8       357.34       5113.6      0.94314E-01
  0.18204E-04   1480.7       104.63       20954.       2.1927    
  0.18854E-04   3845.8       2951.5       5011.1       4.3546    
  0.19504E-04   812.66       95.525       6913.5      0.75351E-01
  0.20154E-04   789.32       311.84       1997.9      0.89593    
  0.20804E-04   636.69       327.90       1236.2      0.57289    
  0.21454E-04   744.66       336.13       1649.7      0.13110    
  0.22104E-04   598.99       313.91       1143.0      0.82212E-01
  0.22754E-04   662.34       339.22       1293.2      0.13210    
  0.23405E-04   496.32       357.17       689.69       1.1662    
  0.24055E-04   555.90       244.78       1262.5       7.1931    
  0.24705E-04   13385.       4261.7       42037.       14.014    
  0.25355E-04   350.36       147.11       834.40       1.4346    
  0.26005E-04   329.22       112.74       961.36      0.13340    
  0.26655E-04   300.92       99.675       908.46      0.65783    
  0.27305E-04   261.79       117.22       584.65      0.17209    
  0.27955E-04   199.16       68.690       577.47      0.38368    
  0.28606E-04   287.53       95.425       866.34       2.9679    
  0.29256E-04   1781.2       1167.0       2718.7       3.5650    
  0.29906E-04   153.21       79.325       295.92      0.13857    
  0.30556E-04   116.82       58.728       232.39      0.35061    
  0.31206E-04   119.10       48.011       295.46       2.6164    
  0.31856E-04   118.90       51.762       273.13       2.0369    
  0.32506E-04   125.88       60.903       260.19      0.34180    
  0.33156E-04   125.82       43.386       364.91      0.22698    
  0.33807E-04   126.89       69.087       233.05      0.91269E-02
  0.34457E-04   124.67       83.175       186.85      0.11318E-03
  0.35107E-04   78.571       48.036       128.52      0.39951    
  0.35757E-04   60.941       27.070       137.20       1.4873    
  0.36407E-04   48.496       21.055       111.70      0.33269    
  0.37057E-04   49.416       31.133       78.437       3.0017    
  0.37707E-04   1990.8       1041.9       3803.7       8.0107    
  0.38358E-04   101.59       66.920       154.23      0.82449    
  0.39008E-04   101.26       40.940       250.44      0.11865E-01
  0.39658E-04   97.106       45.640       206.61      0.23972    
  0.40308E-04   73.748       45.668       119.10      0.10860    
  0.40958E-04   107.19       62.304       184.42      0.69779E-02
  0.41608E-04   118.38       54.248       258.31      0.46546E-01
  0.42258E-04   136.70       88.019       212.30       1.5761    
  0.42908E-04   5363.9       1618.2       17779.       5.7142    
  0.43559E-04   166.27       57.796       478.32      0.81878    
  0.44209E-04   156.40       74.756       327.21      0.67560    
  0.44859E-04   5362.0       3288.2       8743.9       3.7028    
  0.45509E-04   155.22       85.722       281.07       1.0538    
  0.46159E-04   154.27       85.692       277.71      0.36044    
